TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Boot,2024-06-22,14:08:08.801,33.01763,-106.85544,5241.1,33.01762,-106.85542,5229.5,2,70.7,70.7,269.0,0x01,19,8,8,4,-96,-100,3540.44,706.494,3547.818,722.328,98%,10.693,11.163,3254,226,691,279,240,nan,0.0707,0.0707,707.0,1,7.07,-95,59.6
T102Boot,2024-06-22,14:08:09.823,33.01773,-106.85534,5242.1,33.01772,-106.85532,5230.4,1,70.8,70.8,301.0,0x01,19,6,7,4,-92,-95,3545.41,707.421,3552.933,716.581,98%,10.703,11.174,3886,281,641,297,220,nan,0.0708,0.0708,708.0,2,7.08,-98,59.6
T102Boot,2024-06-22,14:08:10.811,33.01783,-106.85524,5243.1,33.01782,-106.85522,5231.4,2,70.9,70.9,215.0,0x01,19,6,8,5,-96,-97,3550.37,708.517,3557.874,716.58,98%,10.713,11.183,3672,228,683,203,262,nan,0.0709,0.0709,709.0,3,7.09,-99,59.7
T102Boot,2024-06-22,14:08:11.832,33.01793,-106.85514,5244.1,33.01792,-106.85512,5232.4,3,71.0,71.0,196.0,0x01,18,9,7,3,-98,-91,3555.34,709.583,3562.846,717.546,98%,10.723,11.195,3886,251,603,223,202,nan,0.071,0.071,710.0,1,7.1,-93,59.7
T102Boot,2024-06-22,14:08:12.821,33.01803,-106.85504,5245.1,33.01802,-106.85502,5233.3,2,71.1,71.1,332.0,0x01,16,10,12,3,-97,-95,3560.34,710.545,3567.927,713.386,98%,10.733,11.203,3625,278,647,245,262,nan,0.0711,0.0711,711.0,1,7.11,-91,59.8
T102Boot,2024-06-22,14:08:13.812,33.01813,-106.85494,5246.1,33.01812,-106.85492,5234.4,2,71.2,71.2,332.0,0x01,17,10,11,2,-93,-100,3565.37,711.608,3572.919,717.366,98%,10.743,11.214,3490,215,627,246,248,nan,0.0712,0.0712,712.0,1,7.12,-92,59.8
T102Boot,2024-06-22,14:08:14.801,33.01823,-106.85484,5247.1,33.01822,-106.85482,5235.3,1,71.3,71.3,226.0,0x01,25,9,8,4,-93,-93,3570.32,712.63,3577.917,713.377,98%,10.753,11.223,3993,218,643,259,233,nan,0.0713,0.0713,713.0,2,7.13,-100,59.9
T102Boot,2024-06-22,14:08:15.823,33.01833,-106.85474,5248.1,33.01832,-106.85472,5236.3,3,71.4,71.4,176.0,0x01,18,7,11,5,-91,-100,3575.29,713.637,3582.937,718.719,98%,10.763,11.234,3904,273,628,279,212,nan,0.0714,0.0714,714.0,1,7.14,-95,60.0
T102Boot,2024-06-22,14:08:16.812,33.01843,-106.85464,5249.1,33.01842,-106.85462,5237.4,2,71.5,71.5,62.0,0x01,18,5,8,5,-100,-90,3580.29,714.718,3587.892,720.294,98%,10.773,11.243,3846,278,653,253,202,nan,0.0715,0.0715,715.0,3,7.15,-95,60.0
T102Boot,2024-06-22,14:08:17.831,33.01853,-106.85454,5250.1,33.01852,-106.85452,5238.3,1,71.6,71.6,349.0,0x01,22,5,10,5,-94,-90,3585.29,715.687,3592.952,723.478,98%,10.783,11.255,3770,281,670,254,267,nan,0.0716,0.0716,716.0,2,7.16,-93,60.1
T102Boot,2024-06-22,14:08:18.822,33.01863,-106.85444,5251.1,33.01862,-106.85442,5239.2,3,71.7,71.7,354.0,0x01,18,9,11,5,-90,-90,3590.29,716.656,3598.015,721.719,98%,10.793,11.263,3411,249,669,202,274,nan,0.0717,0.0717,717.0,3,7.17,-93,60.2
T102Boot,2024-06-22,14:08:19.812,33.01873,-106.85434,5252.1,33.01872,-106.85432,5240.2,2,71.8,71.8,80.0,0x01,16,6,11,5,-93,-94,3595.29,717.679,3603.027,723.294,98%,10.803,11.275,3550,289,659,265,262,nan,0.0718,0.0718,718.0,1,7.18,-100,60.2
T102Boot,2024-06-22,14:08:20.831,33.01883,-106.85424,5253.1,33.01882,-106.85422,5241.3,2,71.9,71.9,132.0,0x01,18,9,10,2,-99,-94,3600.32,718.746,3608.001,723.74,98%,10.813,11.283,3054,269,665,272,227,nan,0.0719,0.0719,719.0,1,7.19,-95,60.3
T102Boot,2024-06-22,14:08:21.822,33.01893,-106.85414,5254.1,33.01892,-106.85412,5242.2,3,72.0,72.0,342.0,0x01,23,9,11,4,-95,-100,3605.29,719.695,3613.069,733.299,98%,10.823,11.295,3834,231,623,234,281,nan,0.072,0.072,720.0,3,7.2,-95,60.4
T102Boot,2024-06-22,14:08:22.812,33.01903,-106.85404,5255.1,33.01902,-106.85402,5243.1,3,72.1,72.1,185.0,0x01,23,8,10,2,-97,-97,3610.29,720.705,3618.09,735.921,98%,10.833,11.304,3815,255,666,243,274,nan,0.0721,0.0721,721.0,3,7.21,-91,60.4
T102Boot,2024-06-22,14:08:23.802,33.01913,-106.85394,5256.1,33.01912,-106.85392,5244.1,3,72.2,72.2,16.0,0x01,18,9,9,3,-98,-92,3615.29,721.678,3623.147,731.415,98%,10.843,11.314,3698,292,604,245,242,nan,0.0722,0.0722,722.0,2,7.22,-97,60.5
T102Boot,2024-06-22,14:08:24.822,33.01923,-106.85384,5257.1,33.01922,-106.85382,5245.0,1,72.3,72.3,315.0,0x01,21,6,11,2,-95,-92,3620.25,722.622,3628.218,727.676,98%,10.853,11.323,3992,288,610,270,201,nan,0.0723,0.0723,723.0,3,7.23,-95,60.5
T102Boot,2024-06-22,14:08:25.811,33.01933,-106.85374,5258.1,33.01932,-106.85372,5246.0,3,72.4,72.4,282.0,0x01,18,9,10,3,-100,-91,3625.27,723.639,3633.249,735.799,98%,10.863,11.334,3577,235,657,209,260,nan,0.0724,0.0724,724.0,3,7.24,-96,60.6
T102Boot,2024-06-22,14:08:26.831,33.01943,-106.85364,5259.1,33.01942,-106.85362,5247.0,2,72.5,72.5,160.0,0x01,25,9,9,5,-98,-99,3630.25,724.666,3638.248,735.469,98%,10.873,11.342,3286,215,672,277,210,nan,0.0725,0.0725,725.0,1,7.25,-94,60.7
T102Boot,2024-06-22,14:08:27.823,33.01953,-106.85354,5260.1,33.01952,-106.85352,5247.9,2,72.6,72.6,306.0,0x01,24,10,10,4,-92,-100,3635.22,725.626,3643.314,735.288,98%,10.883,11.355,3925,221,626,299,280,nan,0.0726,0.0726,726.0,2,7.26,-96,60.7
T102Boot,2024-06-22,14:08:28.812,33.01963,-106.85344,5261.1,33.01962,-106.85342,5249.0,2,72.7,72.7,146.0,0x01,16,7,11,2,-92,-92,3640.22,726.755,3648.221,735.278,98%,10.893,11.362,3171,277,664,233,230,nan,0.0727,0.0727,727.0,3,7.27,-97,60.8
T102Boot,2024-06-22,14:08:29.802,33.01973,-106.85334,5262.1,33.01972,-106.85332,5249.9,1,72.8,72.8,175.0,0x01,25,10,9,3,-94,-100,3645.2,727.688,3653.305,729.465,98%,10.903,11.374,3540,220,699,222,295,nan,0.0728,0.0728,728.0,2,7.28,-96,60.9
T102Boot,2024-06-22,14:08:30.851,33.01983,-106.85324,5263.1,33.01982,-106.85323,5250.4,2,72.9,72.9,55.0,0x01,25,10,11,5,-97,-93,3650.18,728.326,3658.699,735.516,96%,10.913,11.383,3033,259,614,286,248,nan,0.0729,0.0729,729.0,2,7.29,-94,60.9
T102Boot,2024-06-22,14:08:31.812,33.01993,-106.85314,5264.1,33.01992,-106.85312,5251.8,3,73.0,73.0,258.0,0x01,23,7,8,4,-94,-91,3655.25,729.704,3663.408,732.95,94%,10.923,11.395,3261,230,695,290,217,nan,0.073,0.073,730.0,1,7.3,-91,61.0
T102Boot,2024-06-22,14:08:33.911,33.02003,-106.85304,5265.1,33.02002,-106.85303,5252.5,1,73.1,73.1,193.0,0x01,15,10,8,2,-99,-90,3660.18,730.515,3668.605,733.061,88%,10.933,11.402,3520,252,644,242,255,nan,0.0731,0.0731,731.0,1,7.31,-90,61.0
T102Boot,2024-06-22,14:08:34.811,33.02013,-106.85294,5266.1,33.02012,-106.85293,5253.3,1,73.2,73.2,67.0,0x01,24,7,7,4,-91,-91,3665.15,731.336,3673.83,733.828,88%,10.943,11.415,3963,263,659,291,241,nan,0.0732,0.0732,732.0,1,7.32,-97,61.0
T102Boot,2024-06-22,14:08:35.801,33.02023,-106.85284,5267.1,33.02022,-106.85283,5254.7,3,73.3,73.3,282.0,0x01,24,8,10,2,-94,-95,3670.15,732.766,3678.456,739.487,88%,10.953,11.424,3857,200,686,236,254,nan,0.0733,0.0733,733.0,2,7.33,-92,61.1
T102Boot,2024-06-22,14:08:36.821,33.02033,-106.85274,5268.1,33.02029,-106.85273,5255.9,3,73.4,73.4,197.0,0x01,19,9,10,3,-95,-99,3683.27,733.96,3688.055,742.374,88%,10.963,11.433,3277,248,686,251,210,nan,0.0734,0.0734,734.0,3,7.34,-99,61.2
T102Boot,2024-06-22,14:08:37.812,33.02043,-106.85264,5269.1,33.02039,-106.85262,5257.5,3,73.5,73.5,331.0,0x01,21,6,7,4,-94,-96,3688.31,735.513,3692.674,740.298,85%,10.973,11.444,3575,203,609,208,213,nan,0.0735,0.0735,735.0,1,7.35,-91,61.4
T102Boot,2024-06-22,14:08:38.801,33.02053,-106.85254,5270.1,33.02049,-106.85252,5258.6,3,73.6,73.6,165.0,0x01,22,8,8,5,-93,-91,3693.33,736.542,3697.63,744.409,85%,10.983,11.451,3316,280,673,213,284,nan,0.0736,0.0736,736.0,3,7.36,-98,61.5
T102Boot,2024-06-22,14:08:39.820,33.02063,-106.85244,5271.1,33.02059,-106.85242,5259.7,1,73.7,73.7,344.0,0x01,22,10,10,2,-90,-96,3698.34,737.556,3702.588,743.684,85%,10.993,11.464,3450,295,683,269,242,nan,0.0737,0.0737,737.0,2,7.37,-94,61.7
T102Boot,2024-06-22,14:08:40.811,33.02073,-106.85234,5272.1,33.02069,-106.85232,5260.9,1,73.8,73.8,255.0,0x01,24,8,11,3,-100,-94,3703.37,738.727,3707.447,752.997,85%,11.003,11.473,3865,250,698,201,220,nan,0.0738,0.0738,738.0,2,7.38,-93,61.9
T102Boot,2024-06-22,14:08:41.802,33.02085,-106.85224,5271.9,33.02079,-106.85222,5262.2,2,73.9,73.9,213.0,0x01,24,5,11,3,-96,-91,3714.87,740.876,3717.134,809.489,85%,11.013,11.484,3093,209,630,224,281,nan,0.0739,0.0739,739.0,3,7.39,-100,62.3
T102Boot,2024-06-22,14:08:42.821,33.02095,-106.85214,5272.9,33.02092,-106.85212,5263.3,3,76.0,74.0,100.0,0x01,15,9,12,2,-95,-100,3710.86,741.857,3714.473,788.489,85%,11.023,11.493,3029,256,665,283,202,nan,0.074,0.074,740.0,1,7.4,-100,62.6
T102Boot,2024-06-22,14:08:43.812,33.02105,-106.85204,5273.9,33.02102,-106.85203,5264.6,1,75.1,74.1,87.0,0x01,23,8,10,5,-95,-94,3715.67,742.928,3719.142,847.66,85%,11.033,11.504,3994,277,658,211,218,nan,0.0741,0.0741,741.0,3,7.41,-92,62.9
T102Boot,2024-06-22,14:08:44.860,33.02115,-106.85194,5274.9,33.02112,-106.85193,5265.9,3,75.2,74.2,87.0,0x01,23,8,9,2,-99,-96,3720.43,744.01,3723.764,800.655,85%,11.043,11.512,3938,242,609,203,246,nan,0.0742,0.0742,742.0,3,7.42,-96,63.2
T102Boot,2024-06-22,14:08:45.823,33.02125,-106.85184,5275.9,33.02122,-106.85183,5266.9,1,76.3,76.3,55.0,0x01,21,10,8,5,-100,-96,3725.3,744.759,3728.704,775.576,85%,11.053,11.523,3858,260,656,209,277,nan,0.0743,0.0743,743.0,2,7.43,-90,63.5
T102Boot,2024-06-22,14:08:46.810,33.02135,-106.85176,5278.1,33.02132,-106.85174,5268.3,1,76.4,74.4,99.0,0x01,19,5,10,3,-98,-92,3732.78,744.733,3736.078,769.495,85%,11.063,11.533,3817,294,604,259,255,nan,0.0744,0.0744,744.0,1,7.44,-93,63.9
T102Boot,2024-06-22,14:08:47.833,33.02145,-106.85166,5279.1,33.02142,-106.85164,5269.1,2,74.5,74.5,115.0,0x01,18,5,10,2,-94,-95,3737.22,745.447,3740.79,813.739,85%,11.073,11.544,3983,204,677,275,258,nan,0.0745,0.0745,745.0,3,7.45,-91,64.1
T102Boot,2024-06-22,14:08:48.821,33.02155,-106.85156,5280.1,33.02152,-106.85154,5270.4,1,74.6,74.6,186.0,0x01,19,6,10,3,-98,-93,3742.32,746.624,3745.714,823.759,85%,11.083,11.552,3230,280,620,245,284,nan,0.0746,0.0746,746.0,2,7.46,-92,64.2
T102Boot,2024-06-22,14:08:49.811,33.02163,-106.85149,5279.1,33.02162,-106.85144,5271.4,1,74.7,74.7,201.0,0x01,24,8,8,5,-94,-99,3749.54,749.407,3751.423,811.967,85%,11.093,11.563,3892,248,696,290,202,nan,0.0747,0.0747,747.0,2,7.47,-92,64.7
T102Boot,2024-06-22,14:08:50.801,33.02173,-106.85139,5280.1,33.02172,-106.85134,5272.4,3,74.8,74.8,88.0,0x01,22,8,8,4,-99,-98,3754.54,750.104,3756.455,863.529,85%,11.103,11.571,3509,239,639,248,290,nan,0.0748,0.0748,748.0,1,7.48,-98,65.0
T102Boot,2024-06-22,14:08:51.821,33.02183,-106.85129,5281.1,33.02182,-106.85124,5273.9,2,74.9,74.9,248.0,0x01,21,8,7,5,-90,-91,3759.54,751.381,3761.209,851.965,85%,11.113,11.583,3566,230,616,271,269,nan,0.0749,0.0749,749.0,2,7.49,-93,65.4
T102Boot,2024-06-22,14:08:52.812,33.02193,-106.85119,5282.1,33.02192,-106.85114,5274.6,2,75.0,75.0,97.0,0x01,22,10,10,5,-90,-97,3764.54,751.838,3766.361,841.768,85%,11.123,11.592,3163,233,634,269,259,nan,0.075,0.075,750.0,1,7.5,-94,65.7
T102Boot,2024-06-22,14:08:53.800,33.02203,-106.85109,5283.1,33.02202,-106.85104,5275.4,3,75.1,75.1,288.0,0x01,15,9,10,4,-96,-97,3769.51,752.516,3771.406,808.784,82%,11.133,11.603,3297,267,603,288,263,nan,0.0751,0.0751,751.0,3,7.51,-91,65.9
T102Boot,2024-06-22,14:08:54.821,33.02213,-106.85099,5284.1,33.02212,-106.85094,5276.6,2,75.2,75.2,127.0,0x01,18,8,12,2,-97,-100,3774.49,753.544,3776.288,788.385,79%,11.143,11.613,3217,211,623,225,287,nan,0.0752,0.0752,752.0,3,7.52,-95,66.2
T102Boot,2024-06-22,14:08:55.812,33.02223,-106.85089,5285.1,33.02222,-106.85084,5277.6,3,75.3,75.3,190.0,0x01,25,5,7,2,-91,-97,3779.46,754.393,3781.26,915.196,78%,11.153,11.624,3438,207,638,262,256,nan,0.0753,0.0753,753.0,3,7.53,-99,66.5
T102Boot,2024-06-22,14:08:56.801,33.02233,-106.85079,5286.1,33.02232,-106.85074,5278.2,1,75.4,75.4,1.0,0x01,25,5,11,4,-95,-96,3784.34,754.908,3786.336,897.377,77%,11.163,11.633,3687,288,618,235,277,nan,0.0754,0.0754,754.0,3,7.54,-93,66.7
T102Boot,2024-06-22,14:08:57.823,33.02243,-106.85069,5287.1,33.02242,-106.85064,5279.0,1,75.5,75.5,347.0,0x01,23,5,10,2,-99,-96,3789.28,755.608,3791.397,882.259,79%,11.173,11.644,3979,221,672,257,244,nan,0.0755,0.0755,755.0,3,7.55,-96,66.8
T102Boot,2024-06-22,14:08:58.812,33.02253,-106.85059,5288.1,33.02252,-106.85054,5280.1,1,75.6,75.6,315.0,0x01,17,9,9,5,-90,-93,3794.31,756.671,3796.356,958.109,81%,11.183,11.654,3263,204,689,288,278,nan,0.0756,0.0756,756.0,3,7.56,-94,67.0
T102Boot,2024-06-22,14:08:59.832,33.02263,-106.85049,5289.1,33.02262,-106.85044,5281.1,1,75.7,75.7,262.0,0x01,19,8,12,5,-90,-91,3799.22,757.589,3801.286,797.077,81%,11.193,11.664,3296,254,694,224,238,nan,0.0757,0.0757,757.0,1,7.57,-93,67.2
T102Boot,2024-06-22,14:09:00.820,33.02273,-106.85039,5290.1,33.02272,-106.85034,5282.3,1,75.8,75.8,46.0,0x01,25,10,11,5,-91,-97,3804.07,758.725,3806.053,837.135,81%,11.203,11.673,3496,288,616,218,270,nan,0.0758,0.0758,758.0,1,7.58,-90,67.4
T102Boot,2024-06-22,14:09:01.812,33.02283,-106.85029,5291.1,33.02282,-106.85024,5283.5,1,75.9,75.9,222.0,0x01,17,6,7,5,-98,-100,3808.98,759.8,3810.897,1007.677,81%,11.213,11.684,3325,300,678,252,257,nan,0.0759,0.0759,759.0,2,7.59,-90,67.5
T102Boot,2024-06-22,14:09:02.801,33.02293,-106.85019,5292.1,33.02292,-106.85014,5284.8,2,76.0,77.0,266.0,0x01,21,8,9,5,-96,-98,3813.66,760.974,3815.478,896.607,83%,11.223,11.693,3250,209,676,286,295,nan,0.076,0.076,760.0,3,7.6,-94,67.7
T102Boot,2024-06-22,14:09:03.823,33.02303,-106.85009,5293.1,33.02302,-106.85004,5286.0,3,78.1,74.1,218.0,0x01,20,5,12,3,-92,-95,3819.04,762.089,3820.709,886.158,83%,11.233,11.704,3674,230,602,200,233,nan,0.0761,0.0761,761.0,2,7.61,-100,68.0
T102Boot,2024-06-22,14:09:04.812,33.02313,-106.84999,5294.1,33.02312,-106.84994,5288.3,2,76.2,76.2,21.0,0x01,18,8,11,3,-93,-98,3824.16,764.138,3825.286,874.483,83%,11.243,11.712,3759,277,603,291,216,nan,0.0762,0.0762,762.0,3,7.62,-93,68.3
T102Boot,2024-06-22,14:09:05.832,33.02323,-106.84989,5295.1,33.02322,-106.84984,5288.9,1,76.3,76.3,84.0,0x01,21,10,9,5,-92,-91,3829.01,764.593,3830.293,874.314,83%,11.253,11.724,3367,229,691,225,288,nan,0.0763,0.0763,763.0,2,7.63,-93,68.6
T102Boot,2024-06-22,14:09:06.821,33.02333,-106.84979,5296.1,33.02332,-106.84974,5288.9,3,76.4,75.4,1.0,0x01,16,5,7,4,-97,-92,3833.69,764.489,3835.455,900.901,83%,11.263,11.732,3924,271,689,207,219,nan,0.0764,0.0764,764.0,3,7.64,-98,68.7
T102Boot,2024-06-22,14:09:07.813,33.02343,-106.84969,5297.1,33.02342,-106.84964,5289.9,3,76.5,76.5,226.0,0x01,16,8,10,3,-93,-95,3838.93,765.446,3840.661,904.253,83%,11.273,11.744,3114,277,699,262,239,nan,0.0765,0.0765,765.0,2,7.65,-98,68.9
T102Boot,2024-06-22,14:09:08.801,33.02353,-106.84956,5300.3,33.02352,-106.84954,5290.6,2,76.6,76.6,155.0,0x01,23,9,7,3,-96,-91,3837.49,764.113,3842.251,779.325,83%,11.283,11.752,3917,292,638,204,230,nan,0.0766,0.0766,766.0,2,7.66,-100,68.8
T102Boot,2024-06-22,14:09:09.823,33.02363,-106.84946,5301.3,33.02362,-106.84944,5291.8,3,76.7,76.7,111.0,0x01,17,8,9,5,-100,-95,3842.49,765.461,3847.111,774.493,83%,11.293,11.764,3987,289,670,286,207,nan,0.0767,0.0767,767.0,2,7.67,-100,68.7
T102Boot,2024-06-22,14:09:10.812,33.02373,-106.84936,5302.3,33.02372,-106.84934,5293.4,3,77.8,78.8,298.0,0x01,25,6,8,4,-92,-96,3847.81,767.152,3851.854,830.035,83%,11.303,11.772,3619,248,681,267,235,nan,0.0768,0.0768,768.0,3,7.68,-92,68.7
T102Boot,2024-06-22,14:09:11.801,33.02383,-106.84926,5303.3,33.02382,-106.84924,5296.3,1,76.9,76.9,276.0,0x01,18,9,9,3,-91,-90,3853.23,769.973,3855.801,787.435,83%,11.313,11.783,3393,225,625,282,281,nan,0.0769,0.0769,769.0,1,7.69,-99,68.9
T102Boot,2024-06-22,14:09:12.821,33.02393,-106.84916,5304.3,33.02392,-106.84914,5296.9,3,77.0,77.0,31.0,0x01,21,6,9,2,-98,-94,3857.96,770.534,3860.846,814.754,83%,11.323,11.792,3989,215,646,215,223,nan,0.077,0.077,770.0,2,7.7,-100,69.1
T102Boot,2024-06-22,14:09:13.812,33.02403,-106.84906,5305.3,33.02402,-106.84904,5298.7,3,77.1,77.1,266.0,0x01,24,9,11,4,-95,-100,3862.61,772.183,3865.069,824.902,83%,11.333,11.804,3093,222,618,240,285,nan,0.0771,0.0771,771.0,1,7.71,-96,69.3
T102Boot,2024-06-22,14:09:14.803,33.02413,-106.84896,5306.3,33.02412,-106.84894,5299.7,1,77.2,77.2,254.0,0x01,19,5,8,2,-98,-92,3867.25,773.086,3869.785,794.942,83%,11.343,11.813,3191,285,656,238,300,nan,0.0772,0.0772,772.0,1,7.72,-91,69.5
T102Boot,2024-06-22,14:09:15.823,33.02423,-106.84886,5307.3,33.02422,-106.84884,5301.7,1,77.3,77.3,178.0,0x01,19,7,9,4,-92,-91,3872.07,774.821,3874.035,801.138,83%,11.353,11.824,3446,285,626,211,274,nan,0.0773,0.0773,773.0,3,7.73,-96,69.9
T102Boot,2024-06-22,14:09:16.811,33.02433,-106.84876,5308.3,33.02432,-106.84874,5303.6,2,77.4,77.4,292.0,0x01,16,9,7,4,-99,-97,3877.11,776.499,3878.512,794.051,83%,11.363,11.832,3401,252,620,203,241,nan,0.0774,0.0774,774.0,2,7.74,-98,70.2
T102Boot,2024-06-22,14:09:17.802,33.02443,-106.84866,5309.3,33.02442,-106.84864,5305.5,1,77.5,77.5,62.0,0x01,21,8,9,5,-90,-100,3882.16,777.99,3883.13,792.988,83%,11.373,11.844,3756,221,677,224,280,nan,0.0775,0.0775,775.0,2,7.75,-97,70.7
T102Boot,2024-06-22,14:09:18.821,33.02453,-106.84856,5310.3,33.02452,-106.84854,5307.0,1,77.6,77.6,69.0,0x01,20,6,8,3,-100,-91,3887.14,779.208,3887.853,784.009,85%,11.383,11.853,3543,202,689,262,286,nan,0.0776,0.0776,776.0,1,7.76,-94,71.1
T102Boot,2024-06-22,14:09:19.812,33.02463,-106.84846,5311.3,33.02462,-106.84844,5308.9,2,77.7,77.7,87.0,0x01,25,6,10,3,-93,-91,3892.21,780.713,3892.583,809.196,87%,11.393,11.864,3368,236,633,227,258,nan,0.0777,0.0777,777.0,2,7.77,-91,71.6
T102Boot,2024-06-22,14:09:20.831,33.02473,-106.84836,5312.3,33.02472,-106.84834,5310.7,1,77.8,77.8,126.0,0x01,24,6,9,4,-95,-92,3897.35,782.013,3897.524,807.259,90%,11.403,11.873,3613,266,697,223,269,nan,0.0778,0.0778,778.0,2,7.78,-100,72.2
T102Boot,2024-06-22,14:09:22.872,33.02482,-106.84824,5313.7,33.02482,-106.84824,5312.4,2,77.9,77.9,155.0,0x01,22,8,11,5,-90,-99,3897.04,782.509,3897.391,797.162,88%,11.413,11.884,3164,211,689,202,201,nan,0.0779,0.0779,779.0,1,7.79,-98,73.1
T102Boot,2024-06-22,14:09:23.831,33.02492,-106.84814,5314.7,33.02492,-106.84814,5313.7,3,78.0,78.0,88.0,0x01,18,5,8,5,-100,-99,3901.98,783.403,3902.205,787.868,89%,11.423,11.892,3916,273,647,205,258,nan,0.078,0.078,780.0,1,7.8,-98,73.6
T102Boot,2024-06-22,14:09:24.823,33.02502,-106.84804,5315.7,33.02502,-106.84804,5314.9,2,78.1,78.1,4.0,0x01,18,5,7,2,-99,-94,3906.93,784.222,3907.087,793.157,89%,11.433,11.903,3299,272,679,228,207,nan,0.0781,0.0781,781.0,1,7.81,-94,74.1
T102Boot,2024-06-22,14:09:25.812,33.02512,-106.84794,5316.7,33.02512,-106.84794,5316.1,1,78.2,78.2,74.0,0x01,16,10,12,4,-98,-90,3911.92,785.127,3911.997,790.577,89%,11.443,11.912,3847,213,611,243,240,nan,0.0782,0.0782,782.0,2,7.82,-95,74.5
T102Boot,2024-06-22,14:09:26.802,33.02522,-106.84784,5317.7,33.02522,-106.84784,5317.3,2,78.3,78.3,59.0,0x01,23,9,9,3,-90,-90,3916.93,785.962,3916.964,791.601,89%,11.453,11.924,3299,256,700,278,250,nan,0.0783,0.0783,783.0,3,7.83,-91,75.0
T102Boot,2024-06-22,14:09:27.821,33.02532,-106.84774,5318.7,33.02532,-106.84774,5318.4,1,78.4,78.4,91.0,0x01,19,10,12,2,-98,-97,3921.93,786.778,3921.949,792.626,90%,11.463,11.933,3746,269,679,225,211,nan,0.0784,0.0784,784.0,3,7.84,-96,75.4
T102Boot,2024-06-22,14:09:28.812,33.02542,-106.84764,5319.7,33.02542,-106.84764,5319.6,2,78.5,78.5,179.0,0x01,23,6,8,3,-91,-91,3926.95,787.672,3926.949,791.16,90%,11.473,11.944,3187,287,689,205,283,nan,0.0785,0.0785,785.0,3,7.85,-100,75.8
T102Boot,2024-06-22,14:09:30.853,33.02552,-106.84754,5320.7,33.02552,-106.84754,5320.8,3,78.6,78.6,342.0,0x01,23,7,7,5,-94,-95,3931.95,788.567,3931.956,792.177,84%,11.483,11.953,3092,245,611,295,295,nan,0.0786,0.0786,786.0,1,7.86,-91,76.1
T102Boot,2024-06-22,14:09:31.813,33.02562,-106.84744,5321.7,33.02562,-106.84744,5321.9,1,78.7,78.7,356.0,0x01,22,6,12,2,-100,-98,3936.97,789.375,3936.974,793.974,84%,11.493,11.962,3290,233,615,282,271,nan,0.0787,0.0787,787.0,2,7.87,-97,76.5
T102Boot,2024-06-22,14:09:32.832,33.02572,-106.84734,5322.7,33.02572,-106.84734,5322.8,2,78.8,78.8,311.0,0x01,16,5,7,5,-98,-99,3941.96,790.091,3941.964,791.484,84%,11.503,11.974,3326,236,694,290,268,nan,0.0788,0.0788,788.0,1,7.88,-90,76.8
T102Boot,2024-06-22,14:09:33.822,33.02582,-106.84724,5323.7,33.02582,-106.84724,5323.9,1,78.9,78.9,311.0,0x01,20,8,10,4,-93,-94,3946.96,790.994,3946.976,795.196,84%,11.513,11.985,3612,226,683,287,207,nan,0.0789,0.0789,789.0,2,7.89,-92,77.2
T102Boot,2024-06-22,14:09:34.811,33.02592,-106.84714,5324.7,33.02592,-106.84714,5325.1,2,79.0,79.0,33.0,0x01,24,8,10,2,-95,-94,3951.97,791.933,3952.008,794.937,84%,11.523,11.995,3004,260,635,268,245,nan,0.079,0.079,790.0,3,7.9,-90,77.5
T102Boot,2024-06-22,14:09:35.802,33.02602,-106.84704,5325.7,33.02602,-106.84704,5326.2,3,79.1,79.1,28.0,0x01,15,8,12,5,-100,-93,3956.96,792.819,3957.021,799.752,84%,11.533,12.003,3088,215,678,211,264,nan,0.0791,0.0791,791.0,1,7.91,-92,77.8
T102Boot,2024-06-22,14:09:36.855,33.02612,-106.84694,5326.7,33.02612,-106.84694,5327.4,1,79.2,79.2,184.0,0x01,20,10,12,3,-95,-94,3961.95,793.883,3962.1,798.931,84%,11.543,12.014,3770,206,653,205,271,nan,0.0792,0.0792,792.0,1,7.92,-94,78.1
T102Boot,2024-06-22,14:09:37.843,33.02622,-106.84684,5327.7,33.02622,-106.84684,5328.5,3,79.3,79.3,103.0,0x01,22,9,8,3,-100,-93,3966.95,794.765,3967.125,794.736,84%,11.553,12.023,3563,222,670,281,264,nan,0.0793,0.0793,793.0,2,7.93,-94,78.4
T102Boot,2024-06-22,14:09:38.802,33.02632,-106.84674,5328.7,33.02632,-106.84674,5329.4,3,79.4,79.4,23.0,0x01,23,9,9,4,-96,-94,3971.94,795.512,3972.088,798.35,84%,11.563,12.04,3562,229,637,220,252,nan,0.0794,0.0794,794.0,2,7.94,-91,78.7
